date,PriceUSD
2022-04-21,2984.3
2022-04-22,2963.94
2022-04-23,2941.41
2022-04-24,2924.17
2022-04-25,3012.22
2022-04-26,2801.38
2022-04-27,2886.85
2022-04-28,2934.1
2022-04-29,2815.63
2022-04-30,2729.73
2022-05-01,2829.09
2022-05-02,2861.53
2022-05-03,2780.92
2022-05-04,2936.77
2022-05-05,2746.64
2022-05-06,2697.48
2022-05-07,2636.53
2022-05-08,2519.64
2022-05-09,2257.95
2022-05-10,2342.93
2022-05-11,2068.28
2022-05-12,1958.45
2022-05-13,2016.05
2022-05-14,2053.09
2022-05-15,2138.96
2022-05-16,2022.62
2022-05-17,2092.88
2022-05-18,1921.01
2022-05-19,2016.37
2022-05-20,1962.03
2022-05-21,1973.77
2022-05-22,2044.56
2022-05-23,1970.62
2022-05-24,1977.8
2022-05-25,1944.33
2022-05-26,1807.68
2022-05-27,1721.28
2022-05-28,1793.66
2022-05-29,1811.06
2022-05-30,1996.5
2022-05-31,1947.32
2022-06-01,1827.64
2022-06-02,1835.39
2022-06-03,1773.33
2022-06-04,1799.05
2022-06-05,1805.69
2022-06-06,1857.05
2022-06-07,1812.56
2022-06-08,1794.5
2022-06-09,1787.18
2022-06-10,1662.5
2022-06-11,1529.5
2022-06-12,1449.38
2022-06-13,1192.16
2022-06-14,1205.54
2022-06-15,1228.52
2022-06-16,1062.06
2022-06-17,1087.01
2022-06-18,992.79
2022-06-19,1124.37
2022-06-20,1122.38
2022-06-21,1124.8
2022-06-22,1052.49
2022-06-23,1144.75
2022-06-24,1233.92
2022-06-25,1242.46
2022-06-26,1204.22
2022-06-27,1194.9
2022-06-28,1142.8
2022-06-29,1095.82
2022-06-30,1041.54
2022-07-01,1066.1
2022-07-02,1066.52
2022-07-03,1073.7
2022-07-04,1150.16
2022-07-05,1134.56
2022-07-06,1190.02
2022-07-07,1238.45
2022-07-08,1231.27
2022-07-09,1216.82
2022-07-10,1167
2022-07-11,1096.54
2022-07-12,1040.31
2022-07-13,1109.92
2022-07-14,1190.78
2022-07-15,1235.45
2022-07-16,1352.58
2022-07-17,1345.3
2022-07-18,1568.52
2022-07-19,1545.68
2022-07-20,1523.17
2022-07-21,1578.51
2022-07-22,1536.59
2022-07-23,1550.45
2022-07-24,1603.32
2022-07-25,1461.68
2022-07-26,1431.21
2022-07-27,1632.34
2022-07-28,1724.61
2022-07-29,1746.08
2022-07-30,1692.9
2022-07-31,1682.69
2022-08-01,1635.84
2022-08-02,1640.55
2022-08-03,1616.22
2022-08-04,1606.95
2022-08-05,1725.63
2022-08-06,1695.53
2022-08-07,1697.48
2022-08-08,1776.06
2022-08-09,1703.99
2022-08-10,1850.83
2022-08-11,1878.11
2022-08-12,1954.78
2022-08-13,1981.24
2022-08-14,1936.34
2022-08-15,1901.75
2022-08-16,1876.62
2022-08-17,1833.21
2022-08-18,1849.2
2022-08-19,1615.85
2022-08-20,1575.84
2022-08-21,1621.44
2022-08-22,1607.94
2022-08-23,1663.88
2022-08-24,1658.75
2022-08-25,1695.1
2022-08-26,1508.81
2022-08-27,1492.86
2022-08-28,1440.92
2022-08-29,1550.28
2022-08-30,1529.59
2022-08-31,1551.73
2022-09-01,1586.35
2022-09-02,1576.6
2022-09-03,1555.06
2022-09-04,1576.03
2022-09-05,1613.06
2022-09-06,1565.7
2022-09-07,1633.89
2022-09-08,1634.56
2022-09-09,1717.52
2022-09-10,1779.76
2022-09-11,1758.46
2022-09-12,1710.77
2022-09-13,1574.04
2022-09-14,1633.76
2022-09-15,1472.56
2022-09-16,1430.06
2022-09-17,1469.37
2022-09-18,1337.86
2022-09-19,1379.44
2022-09-20,1323.41
2022-09-21,1249.13
2022-09-22,1328.67
2022-09-23,1330.96
2022-09-24,1317.01
2022-09-25,1294.55
2022-09-26,1334.39
2022-09-27,1330.52
2022-09-28,1339.14
2022-09-29,1333.64
2022-09-30,1327.08
2022-10-01,1311.22
2022-10-02,1276.55
2022-10-03,1324.41
2022-10-04,1362.84
2022-10-05,1352.56
2022-10-06,1351.35
2022-10-07,1332.54
2022-10-08,1315.46
2022-10-09,1320.93
2022-10-10,1292.05
2022-10-11,1278.54
2022-10-12,1294.63
2022-10-13,1288.2
2022-10-14,1297.32
2022-10-15,1275
2022-10-16,1305.61
2022-10-17,1332.37
2022-10-18,1311.3
2022-10-19,1284.66
2022-10-20,1281.91
2022-10-21,1299.88
2022-10-22,1314.31
2022-10-23,1363.86
2022-10-24,1344.55
2022-10-25,1461.29
2022-10-26,1571.26
2022-10-27,1514.78
2022-10-28,1555.97
2022-10-29,1618.89
2022-10-30,1589.51
2022-10-31,1571.2
2022-11-01,1580.26
2022-11-02,1519.58
2022-11-03,1529.8
2022-11-04,1644.77
2022-11-05,1627.35
2022-11-06,1574.97
2022-11-07,1567.46
2022-11-08,1331.87
2022-11-09,1093
2022-11-10,1297.56
2022-11-11,1280.9
2022-11-12,1252
2022-11-13,1220.15
2022-11-14,1240.72
2022-11-15,1249.55
2022-11-16,1214.79
2022-11-17,1199.72
2022-11-18,1209.48
2022-11-19,1218.61
2022-11-20,1139.64
2022-11-21,1107.64
2022-11-22,1134.77
2022-11-23,1183.17
2022-11-24,1202.69
2022-11-25,1199.06
2022-11-26,1204.82
2022-11-27,1196.87
2022-11-28,1168.92
2022-11-29,1217.08
2022-11-30,1298.04
2022-12-01,1275.71
2022-12-02,1292.87
2022-12-03,1240.93
2022-12-04,1280.03
2022-12-05,1258.53
2022-12-06,1270.19
2022-12-07,1232.55
2022-12-08,1281.63
2022-12-09,1263.21
2022-12-10,1266.77
2022-12-11,1263.07
2022-12-12,1274.78
2022-12-13,1320.4
2022-12-14,1308.15
2022-12-15,1264.13
2022-12-16,1164.55
2022-12-17,1187.08
2022-12-18,1187.4
2022-12-19,1167.13
2022-12-20,1217.79
2022-12-21,1212.38
2022-12-22,1216.85
2022-12-23,1219.87
2022-12-24,1220.58
2022-12-25,1217.78
2022-12-26,1224.38
2022-12-27,1211.58
2022-12-28,1188.11
2022-12-29,1200.92
2022-12-30,1198.58
2022-12-31,1195.33
2023-01-01,1200.01
2023-01-02,1214.84
2023-01-03,1214.23
2023-01-04,1255.92
2023-01-05,1250.15
2023-01-06,1269.25
2023-01-07,1263.5
2023-01-08,1284.64
2023-01-09,1320.62
2023-01-10,1335.66
2023-01-11,1380.51
2023-01-12,1417.14
2023-01-13,1449.88
2023-01-14,1551.58
2023-01-15,1552.32
2023-01-16,1577.95
2023-01-17,1570.19
2023-01-18,1519.98
2023-01-19,1550.32
2023-01-20,1658.07
2023-01-21,1628.13
2023-01-22,1628.27
2023-01-23,1627.94
2023-01-24,1553.74
2023-01-25,1607.73
2023-01-26,1601.94
2023-01-27,1598.02
2023-01-28,1570.19
2023-01-29,1646.3
2023-01-30,1565.99
2023-01-31,1584.82
2023-02-01,1641.9
2023-02-02,1646.34
2023-02-03,1665.61
2023-02-04,1671.05
2023-02-05,1631.12
2023-02-06,1614.27
2023-02-07,1672.72
2023-02-08,1650.23
2023-02-09,1545.62
2023-02-10,1514.25
2023-02-11,1540.18
2023-02-12,1513.77
2023-02-13,1506.22
2023-02-14,1557.43
2023-02-15,1672.84
2023-02-16,1643.9
2023-02-17,1696.05
2023-02-18,1690.94
2023-02-19,1683.21
2023-02-20,1700.88
2023-02-21,1655.09
2023-02-22,1641.94
2023-02-23,1649.39
2023-02-24,1608.3
2023-02-25,1593.9
2023-02-26,1640.58
2023-02-27,1633.63
2023-02-28,1606.66
2023-03-01,1661.71
2023-03-02,1647.85
2023-03-03,1569.17
2023-03-04,1565.88
2023-03-05,1563.63
2023-03-06,1567.54
2023-03-07,1560.03
2023-03-08,1534.23
2023-03-09,1436.67
2023-03-10,1434.15
2023-03-11,1477.25
2023-03-12,1586.5
2023-03-13,1677.89
2023-03-14,1706.89
2023-03-15,1655.43
2023-03-16,1677.26
2023-03-17,1791.02
2023-03-18,1764.37
2023-03-19,1801.75
2023-03-20,1737.38
2023-03-21,1805.09
2023-03-22,1738.27
2023-03-23,1819.24
2023-03-24,1751.13
2023-03-25,1742.47
2023-03-26,1778.53
2023-03-27,1714.87
2023-03-28,1774.92
2023-03-29,1794.75
2023-03-30,1791.8
2023-03-31,1824
2023-04-01,1822.42
2023-04-02,1794.76
2023-04-03,1811.19
2023-04-04,1868.19
2023-04-05,1911.13
2023-04-06,1872.09
2023-04-07,1866.34
2023-04-08,1851.75
2023-04-09,1861.13
2023-04-10,1912.12
2023-04-11,1891.72
2023-04-12,1921.78
2023-04-13,2010.86
2023-04-14,2102.23
2023-04-15,2094.49
2023-04-16,2119.37
2023-04-17,2076.59
2023-04-18,2101.64
2023-04-19,1936.28
2023-04-20,1943
2023-04-21,1849.59
2023-04-22,1875.56
2023-04-23,1862.82
2023-04-24,1842.87
2023-04-25,1868.06
2023-04-26,1866.9
2023-04-27,1909.37
2023-04-28,1893.94
2023-04-29,1905.85
2023-04-30,1885.55
2023-05-01,1831.77
2023-05-02,1872.31
2023-05-03,1905.1
2023-05-04,1877.05
2023-05-05,1995.6
2023-05-06,1900.32
2023-05-07,1900.29
2023-05-08,1850.25
2023-05-09,1848.22
2023-05-10,1842.46
2023-05-11,1795.59
2023-05-12,1807.86
2023-05-13,1799.58
2023-05-14,1799.91
2023-05-15,1819.31
2023-05-16,1824.29
2023-05-17,1822.19
2023-05-18,1803.81
2023-05-19,1813.16
2023-05-20,1819.32
2023-05-21,1806.48
2023-05-22,1818.21
2023-05-23,1854.56
2023-05-24,1801.14
2023-05-25,1806.94
2023-05-26,1829.24
2023-05-27,1830.77
2023-05-28,1911.29
2023-05-29,1894.86
2023-05-30,1900.83
2023-05-31,1872.94
2023-06-01,1861.88
2023-06-02,1906.95
2023-06-03,1891.89
2023-06-04,1892.31
2023-06-05,1812.74
2023-06-06,1883.15
2023-06-07,1831.89
2023-06-08,1847.24
2023-06-09,1838.42
2023-06-10,1752.9
2023-06-11,1751.83
2023-06-12,1742.45
2023-06-13,1736.92
2023-06-14,1650.15
2023-06-15,1663.84
2023-06-16,1716.62
2023-06-17,1727.58
2023-06-18,1720.12
2023-06-19,1734.98
2023-06-20,1789.8
2023-06-21,1894.31
2023-06-22,1874.36
2023-06-23,1891.58
2023-06-24,1876.11
2023-06-25,1899.8
2023-06-26,1857.57
2023-06-27,1888.94
2023-06-28,1829.67
2023-06-29,1853.18
2023-06-30,1934.62
2023-07-01,1923.14
2023-07-02,1935.6
2023-07-03,1954.2
2023-07-04,1938.38
2023-07-05,1912.15
2023-07-06,1854.38
2023-07-07,1869.33
2023-07-08,1864.06
2023-07-09,1862.63
2023-07-10,1880.34
2023-07-11,1878.37
2023-07-12,1871.59
2023-07-13,2002.02
2023-07-14,1935.14
2023-07-15,1930.72
2023-07-16,1924.55
2023-07-17,1912.29
2023-07-18,1897.4
2023-07-19,1889.52
2023-07-20,1891.98
2023-07-21,1892.11
2023-07-22,1861.28
2023-07-23,1887.97
2023-07-24,1849.92
2023-07-25,1857.55
2023-07-26,1871.17
2023-07-27,1859.04
2023-07-28,1875.02
2023-07-29,1881
2023-07-30,1861.51
2023-07-31,1856.19
2023-08-01,1866.99
2023-08-02,1838.3
2023-08-03,1835.92
2023-08-04,1826.27
2023-08-05,1835.38
2023-08-06,1826.94
2023-08-07,1825.87
2023-08-08,1856.7
2023-08-09,1855.33
2023-08-10,1850.89
2023-08-11,1846.59
2023-08-12,1848.61
2023-08-13,1838.96
2023-08-14,1843.84
2023-08-15,1827.12
2023-08-16,1806.94
2023-08-17,1688.9
2023-08-18,1660.65
2023-08-19,1668.86
2023-08-20,1683.56
2023-08-21,1667.29
2023-08-22,1631.89
2023-08-23,1678.89
2023-08-24,1656.64
2023-08-25,1652.97
2023-08-26,1645.93
2023-08-27,1656.75
2023-08-28,1652.81
2023-08-29,1726.95
2023-08-30,1705.04
2023-08-31,1645.68
2023-09-01,1628.75
2023-09-02,1636.88
2023-09-03,1635.56
2023-09-04,1627.42
2023-09-05,1632.72
2023-09-06,1632.4
2023-09-07,1646.08
2023-09-08,1636.38
2023-09-09,1634.68
2023-09-10,1617.42
2023-09-11,1549.36
2023-09-12,1594.01
2023-09-13,1607.72
2023-09-14,1627.52
2023-09-15,1643.92
2023-09-16,1634.72
2023-09-17,1620.58
2023-09-18,1637.65
2023-09-19,1643.48
2023-09-20,1622.67
2023-09-21,1584.69
2023-09-22,1593.63
2023-09-23,1592.93
2023-09-24,1581.24
2023-09-25,1587.55
2023-09-26,1592.04
2023-09-27,1596.47
2023-09-28,1652.89
2023-09-29,1667.56
2023-09-30,1671.14
2023-10-01,1731.55
2023-10-02,1663.19
2023-10-03,1656.9
2023-10-04,1648.97
2023-10-05,1613.01
2023-10-06,1645.73
2023-10-07,1635.15
2023-10-08,1632.99
2023-10-09,1579.55
2023-10-10,1568.33
2023-10-11,1565.31
2023-10-12,1538.1
2023-10-13,1550.26
2023-10-14,1555.66
2023-10-15,1556.3
2023-10-16,1600.99
2023-10-17,1565.29
2023-10-18,1563.41
2023-10-19,1566.43
2023-10-20,1605.57
2023-10-21,1628.75
2023-10-22,1663.03
2023-10-23,1763.06
2023-10-24,1784.62
2023-10-25,1786.29
2023-10-26,1804.61
2023-10-27,1780.85
2023-10-28,1776.21
2023-10-29,1797.72
2023-10-30,1809.39
2023-10-31,1813.54
2023-11-01,1846.08
2023-11-02,1799.22
2023-11-03,1832.61
2023-11-04,1859.53
2023-11-05,1896.55
2023-11-06,1898.86
2023-11-07,1886.19
2023-11-08,1892.66
2023-11-09,2115.81
2023-11-10,2080.74
2023-11-11,2046.33
2023-11-12,2044.95
2023-11-13,2062.54
2023-11-14,1982.44
2023-11-15,2056.28
2023-11-16,1959.64
2023-11-17,1958.85
2023-11-18,1962.39
2023-11-19,2009.78
2023-11-20,2024.27
2023-11-21,1945.52
2023-11-22,2064.4
2023-11-23,2063.22
2023-11-24,2079.3
2023-11-25,2084.54
2023-11-26,2065.37
2023-11-27,2027.24
2023-11-28,2049.74
2023-11-29,2028.85
2023-11-30,2051.05
2023-12-01,2086.11
2023-12-02,2164.75
2023-12-03,2193.55
2023-12-04,2238.02
2023-12-05,2291.51
2023-12-06,2231.62
2023-12-07,2354.4
2023-12-08,2359.3
2023-12-09,2341.96
2023-12-10,2351.05
2023-12-11,2221.86
2023-12-12,2201.24
2023-12-13,2260.87
2023-12-14,2319.56
2023-12-15,2221.46
2023-12-16,2224.7
2023-12-17,2200.07
2023-12-18,2215.89
2023-12-19,2176.08
2023-12-20,2195.89
2023-12-21,2237.72
2023-12-22,2326.3
2023-12-23,2311.02
2023-12-24,2268.22
2023-12-25,2274.26
2023-12-26,2229.45
2023-12-27,2378.57
2023-12-28,2351.44
2023-12-29,2295.94
2023-12-30,2293.75
2023-12-31,2279.08
2024-01-01,2347.44
2024-01-02,2357.63
2024-01-03,2207.34
2024-01-04,2272.18
2024-01-05,2267.64
2024-01-06,2238.93
2024-01-07,2218.47
2024-01-08,2332.3
2024-01-09,2339.66
2024-01-10,2590.85
2024-01-11,2618.7
2024-01-12,2519.14
2024-01-13,2580.02
2024-01-14,2479.1
2024-01-15,2512.74
2024-01-16,2590.59
2024-01-17,2524.52
2024-01-18,2466.73
2024-01-19,2490.06
2024-01-20,2469.74
2024-01-21,2454.59
2024-01-22,2312.21
2024-01-23,2238.99
2024-01-24,2233.65
2024-01-25,2218.1
2024-01-26,2266.88
2024-01-27,2266.63
2024-01-28,2255.1
2024-01-29,2314.93
2024-01-30,2348.32
2024-01-31,2284.2
2024-02-01,2300.17
2024-02-02,2306.2
2024-02-03,2294.86
2024-02-04,2287.55
2024-02-05,2296.8
2024-02-06,2374.24
2024-02-07,2424.7
2024-02-08,2421.89
2024-02-09,2490.79
2024-02-10,2500.53
2024-02-11,2504.47
2024-02-12,2654.84
2024-02-13,2638.39
2024-02-14,2779.39
2024-02-15,2825.42
2024-02-16,2802.71
2024-02-17,2786.65
2024-02-18,2877.23
2024-02-19,2948.52
2024-02-20,3014.13
2024-02-21,2965.02
2024-02-22,2972.49
2024-02-23,2923.21
2024-02-24,2990.14
2024-02-25,3111.73
2024-02-26,3175.87
2024-02-27,3244.35
2024-02-28,3376.6
2024-02-29,3350.24
2024-03-01,3438.19
2024-03-02,3420.34
2024-03-03,3482.48
2024-03-04,3630.73
2024-03-05,3552.95
2024-03-06,3820.76
2024-03-07,3868.69
2024-03-08,3895.42
2024-03-09,3914.2
2024-03-10,3872.3
2024-03-11,4072.9
2024-03-12,3971.1
2024-03-13,4004.6
2024-03-14,3882.9
2024-03-15,3736.92
2024-03-16,3519.48
2024-03-17,3638.45
2024-03-18,3529.95
2024-03-19,3165.83
2024-03-20,3519.07
2024-03-21,3489.54
2024-03-22,3316.86
2024-03-23,3354.72
2024-03-24,3455.31
2024-03-25,3595.95
2024-03-26,3593.27
2024-03-27,3498.33
2024-03-28,3566.16
2024-03-29,3516.3
2024-03-30,3506.18
2024-03-31,3644.73
2024-04-01,3510.49
2024-04-02,3283.01
2024-04-03,3317.27
2024-04-04,3327.8
2024-04-05,3323.68
2024-04-06,3368.22
2024-04-07,3447.52
2024-04-08,3700.18
2024-04-09,3499.24
2024-04-10,3541.32
2024-04-11,3504.1
2024-04-12,3234.93
2024-04-13,3030.38
2024-04-14,3158.85
2024-04-15,3103.09
2024-04-16,3088.47
2024-04-17,2984.86
2024-04-18,3067.81
2024-04-19,3055.97
2024-04-20,3155.53
2024-04-21,3147.66
2024-04-22,3205.8
2024-04-23,3217.77
2024-04-24,3133.02
2024-04-25,3158.32
2024-04-26,3129.84
2024-04-27,3253.06
2024-04-28,3262.87
2024-04-29,3220.45
2024-04-30,3012.44
2024-05-01,2970.35
2024-05-02,2988.56
2024-05-03,3107.41
2024-05-04,3116.86
2024-05-05,3138.82
2024-05-06,3067.53
2024-05-07,3014.66
2024-05-08,2970.41
2024-05-09,3034.48
2024-05-10,2910.86
2024-05-11,2911.31
2024-05-12,2930.52
2024-05-13,2948.5
2024-05-14,2881.05
2024-05-15,3028.86
2024-05-16,2941.34
2024-05-17,3092.49
2024-05-18,3122.59
2024-05-19,3070.16
2024-05-20,3661.91
2024-05-21,3796.89
2024-05-22,3740.97
2024-05-23,3766.94
2024-05-24,3728.02
2024-05-25,3748.07
2024-05-26,3824.53
2024-05-27,3887.71
2024-05-28,3844.94
2024-05-29,3769.95
2024-05-30,3747.59
2024-05-31,3755.48
2024-06-01,3813.36
2024-06-02,3781.31
2024-06-03,3767.49
2024-06-04,3812.19
2024-06-05,3863.33
2024-06-06,3811.86
2024-06-07,3679.92
2024-06-08,3680.02
2024-06-09,3705.64
2024-06-10,3666.17
2024-06-11,3497.7
2024-06-12,3560.8
2024-06-13,3470.07
2024-06-14,3479.9
2024-06-15,3567.76
2024-06-16,3619.69
2024-06-17,3509.53
2024-06-18,3477.66
2024-06-19,3557.57
2024-06-20,3512.67
2024-06-21,3518.3
2024-06-22,3496.2
2024-06-23,3419.96
2024-06-24,3347.67
2024-06-25,3392.7
2024-06-26,3368.96
2024-06-27,3443.8
2024-06-28,3372.75
2024-06-29,3373.51
2024-06-30,3437.89
2024-07-01,3437.64
2024-07-02,3418.16
2024-07-03,3294.66
2024-07-04,3080.7
2024-07-05,2986.24
2024-07-06,3067.92
2024-07-07,2932.87
2024-07-08,3020.47
2024-07-09,3064.18
2024-07-10,3101.15
2024-07-11,3096.83
2024-07-12,3130.37
2024-07-13,3181.86
2024-07-14,3256.67
2024-07-15,3487.99
2024-07-16,3446.73
2024-07-17,3394.1
2024-07-18,3431.12
2024-07-19,3507.49
2024-07-20,3520.57
2024-07-21,3530.48
2024-07-22,3441.94
2024-07-23,3482.73
2024-07-24,3331.72
2024-07-25,3173.72
2024-07-26,3278.93
2024-07-27,3254.27
2024-07-28,3270.69
2024-07-29,3323.15
2024-07-30,3276.19
2024-07-31,3231.76
2024-08-01,3203.28
2024-08-02,2985
2024-08-03,2904.78
2024-08-04,2698.46
2024-08-05,2434.27
2024-08-06,2458.63
2024-08-07,2346.31
2024-08-08,2686.69
2024-08-09,2592.96
2024-08-10,2606.88
2024-08-11,2559
2024-08-12,2728.86
2024-08-13,2702.5
2024-08-14,2666.78
2024-08-15,2573.75
2024-08-16,2594.5
2024-08-17,2612.19
2024-08-18,2624.8
2024-08-19,2631.96
2024-08-20,2578.05
2024-08-21,2628.34
2024-08-22,2623.25
2024-08-23,2766.07
2024-08-24,2762.01
2024-08-25,2758.15
2024-08-26,2686.35
2024-08-27,2461.35
2024-08-28,2529.47
2024-08-29,2527.17
2024-08-30,2526.79
2024-08-31,2513.4
2024-09-01,2425.94
2024-09-02,2538.61
2024-09-03,2439.81
2024-09-04,2452.93
2024-09-05,2367.17
2024-09-06,2220.58
2024-09-07,2269.69
2024-09-08,2300.07
2024-09-09,2362.04
2024-09-10,2389.52
2024-09-11,2342.31
2024-09-12,2362.33
2024-09-13,2442.77
2024-09-14,2417.19
2024-09-15,2319.29
2024-09-16,2295.19
2024-09-17,2337.07
2024-09-18,2358.79
2024-09-19,2468.43
2024-09-20,2554.73
2024-09-21,2604.74
2024-09-22,2581.11
2024-09-23,2647.94
2024-09-24,2655.49
2024-09-25,2574.79
2024-09-26,2629.71
2024-09-27,2698.2
2024-09-28,2674.7
2024-09-29,2656.3
2024-09-30,2596.25
2024-10-01,2449.83
2024-10-02,2368.08
2024-10-03,2349.51
2024-10-04,2415.13
2024-10-05,2414.33
2024-10-06,2438.5
2024-10-07,2426.58
2024-10-08,2439.59
2024-10-09,2367.17
2024-10-10,2382.12
2024-10-11,2437.69
2024-10-12,2478.24
2024-10-13,2465.14
2024-10-14,2630.93
2024-10-15,2600.52
2024-10-16,2611.99
2024-10-17,2603.24
2024-10-18,2641.45
2024-10-19,2649.7
2024-10-20,2746.12
2024-10-21,2667.33
2024-10-22,2623.28
2024-10-23,2521.68
2024-10-24,2532.14
2024-10-25,2415.21
2024-10-26,2480.58
2024-10-27,2508.49
2024-10-28,2566.19
2024-10-29,2635.22
2024-10-30,2660.87
2024-10-31,2517.79
2024-11-01,2512.5
2024-11-02,2488.87
2024-11-03,2454.6
2024-11-04,2396.67
2024-11-05,2428.97
2024-11-06,2722.98
2024-11-07,2891.88
2024-11-08,2960.27
2024-11-09,3139.99
2024-11-10,3187.54
2024-11-11,3370.24
2024-11-12,3255.13
2024-11-13,3190.9
2024-11-14,3056.41
2024-11-15,3097.46
2024-11-16,3134.39
2024-11-17,3070.19
2024-11-18,3188.89
2024-11-19,3111.79
2024-11-20,3073.43
2024-11-21,3365.33
2024-11-22,3325.38
2024-11-23,3397.37
2024-11-24,3363.88
2024-11-25,3429.9
2024-11-26,3324.46
2024-11-27,3669.23
2024-11-28,3584.21
2024-11-29,3595.61
2024-11-30,3713.2
2024-12-01,3716.08
2024-12-02,3637.09
2024-12-03,3623.91
2024-12-04,3844.66
2024-12-05,3794.69
2024-12-06,4013.47
2024-12-07,4006.19
2024-12-08,4001.65
2024-12-09,3714.18
2024-12-10,3632.35
2024-12-11,3836.85
2024-12-12,3877.05
2024-12-13,3905.45
2024-12-14,3868.6
2024-12-15,3947.67
2024-12-16,3995.18
2024-12-17,3877.74
2024-12-18,3636.54
2024-12-19,3429.87
2024-12-20,3471.52
2024-12-21,3328.84
2024-12-22,3278.35
2024-12-23,3422.52
2024-12-24,3494.75
2024-12-25,3490.75
2024-12-26,3325.23
2024-12-27,3322.1
2024-12-28,3397.1
2024-12-29,3346.93
2024-12-30,3355.47
2024-12-31,3332.45
2025-01-01,3350.89
2025-01-02,3447.59
2025-01-03,3606.25
2025-01-04,3657.79
2025-01-05,3638.22
2025-01-06,3683.08
2025-01-07,3382.57
2025-01-08,3325.54
2025-01-09,3217.34
2025-01-10,3269.77
2025-01-11,3286.38
2025-01-12,3258.17
2025-01-13,3133.14
2025-01-14,3226.58
2025-01-15,3441.04
2025-01-16,3303.13
2025-01-17,3478.9
2025-01-18,3303.37
2025-01-19,3204.05
2025-01-20,3285.43
2025-01-21,3322.64
2025-01-22,3239.68
2025-01-23,3335.84
2025-01-24,3310.43
2025-01-25,3323.47
2025-01-26,3241.02
2025-01-27,3170.5
2025-01-28,3070.76
2025-01-29,3123.7
2025-01-30,3255.85
2025-01-31,3292.62
2025-02-01,3119.95
2025-02-02,2844.26
2025-02-03,2877.58
2025-02-04,2723.61
2025-02-05,2780.86
2025-02-06,2685.13
2025-02-07,2612.95
2025-02-08,2637.16
2025-02-09,2623.44
2025-02-10,2658.92
2025-02-11,2603.97
2025-02-12,2738.65
2025-02-13,2674.91
2025-02-14,2725.08
2025-02-15,2694.22
2025-02-16,2662.07
2025-02-17,2743.38
2025-02-18,2667.12
2025-02-19,2718.18
2025-02-20,2740.72
2025-02-21,2655.74
2025-02-22,2766.36
2025-02-23,2821.86
2025-02-24,2519.5
2025-02-25,2499.37
2025-02-26,2330.43
2025-02-27,2298.5
2025-02-28,2229.93
2025-03-01,2208.95
2025-03-02,2519.35
2025-03-03,2153.6
2025-03-04,2170.06
2025-03-05,2241.07
2025-03-06,2206.34
2025-03-07,2134.74
2025-03-08,2199.75
2025-03-09,2015.69
2025-03-10,1879.69
2025-03-11,1923.01
2025-03-12,1906.52
2025-03-13,1863.53
2025-03-14,1914.7
2025-03-15,1939.64
2025-03-16,1884.7
2025-03-17,1927.87
2025-03-18,1930.51
2025-03-19,2056.97
2025-03-20,1978.2
2025-03-21,1966.11
2025-03-22,1978.73
2025-03-23,1997.88
2025-03-24,2073.91
2025-03-25,2065.11
2025-03-26,2005.43
2025-03-27,2003.37
2025-03-28,1896.03
2025-03-29,1823.6
2025-03-30,1802.8
2025-03-31,1823.44
2025-04-01,1908.29
2025-04-02,1795.49
2025-04-03,1813.54
2025-04-04,1813
2025-04-05,1802.98
2025-04-06,1569.1
2025-04-07,1560.24
2025-04-08,1471.09
2025-04-09,1662.91
2025-04-10,1522.27
2025-04-11,1565.57
2025-04-12,1646.45
2025-04-13,1593.31
2025-04-14,1623.45
2025-04-15,1590.8
2025-04-16,1577.76
2025-04-17,1584.57
2025-04-18,1589.18
2025-04-19,1614.76
2025-04-20,1585.28
2025-04-21,1576.97
2025-04-22,1758
2025-04-23,1797.82
2025-04-24,1769.48
2025-04-25,1789.57
2025-04-26,1820.05
2025-04-27,1793.4
2025-04-28,1799.89
2025-04-29,1792.95
2025-04-30,1795.28
2025-05-01,1838.21
2025-05-02,1841.31
2025-05-03,1835.44
2025-05-04,1809.27
2025-05-05,1822.43
2025-05-06,1814.23
2025-05-07,1814.55
2025-05-08,2193.07
2025-05-09,2342.21
2025-05-10,2584.61
2025-05-11,2507.64
2025-05-12,2493.59
2025-05-13,2676.5
2025-05-14,2603.06
2025-05-15,2540.69
2025-05-16,2546.7
2025-05-17,2474.61
2025-05-18,2465.93
2025-05-19,2526.46
2025-05-20,2525.32
2025-05-21,2557.99
2025-05-22,2657.42
2025-05-23,2521.84
2025-05-24,2529.65
2025-05-25,2547
2025-05-26,2561.93
2025-05-27,2661.42
2025-05-28,2677.12
2025-05-29,2633.37
2025-05-30,2525.28
2025-05-31,2532.56
2025-06-01,2539.24
2025-06-02,2608.39
2025-06-03,2595.08
2025-06-04,2609.93
2025-06-05,2421.26
2025-06-06,2479.93
2025-06-07,2527.1
2025-06-08,2509.57
2025-06-09,2676.71
2025-06-10,2806.21
2025-06-11,2774.56
2025-06-12,2652.94
2025-06-13,2578.02
2025-06-14,2533.09
2025-06-15,2546.59
2025-06-16,2565.02
2025-06-17,2513.4
2025-06-18,2522.49
2025-06-19,2523.05
2025-06-20,2403.17
2025-06-21,2266.04
2025-06-22,2227.35
2025-06-23,2421.45
2025-06-24,2443.17
2025-06-25,2417.99
2025-06-26,2415.25
2025-06-27,2422.04
2025-06-28,2438.22
2025-06-29,2503.22
2025-06-30,2488.96
2025-07-01,2400.7
