date,close,source
2018-11-12,6320.6600,coinmetrics
2018-11-13,6267.9400,coinmetrics
2018-11-14,5574.2600,coinmetrics
2018-11-15,5538.5600,coinmetrics
2018-11-16,5496.0200,coinmetrics
2018-11-17,5501.0900,coinmetrics
2018-11-18,5555.3800,coinmetrics
2018-11-19,4792.2000,coinmetrics
2018-11-20,4317.5300,coinmetrics
2018-11-21,4549.3200,coinmetrics
2018-11-22,4303.6200,coinmetrics
2018-11-23,4289.8900,coinmetrics
2018-11-24,3806.3200,coinmetrics
2018-11-25,3946.8500,coinmetrics
2018-11-26,3700.2900,coinmetrics
2018-11-27,3776.5600,coinmetrics
2018-11-28,4208.4800,coinmetrics
2018-11-29,4239.0400,coinmetrics
2018-11-30,3973.3300,coinmetrics
2018-12-01,4148.0700,coinmetrics
2018-12-02,4098.7500,coinmetrics
2018-12-03,3843.9800,coinmetrics
2018-12-04,3892.9500,coinmetrics
2018-12-05,3709.5200,coinmetrics
2018-12-06,3511.9700,coinmetrics
2018-12-07,3373.0000,coinmetrics
2018-12-08,3407.9500,coinmetrics
2018-12-09,3540.4400,coinmetrics
2018-12-10,3413.5900,coinmetrics
2018-12-11,3352.5600,coinmetrics
2018-12-12,3423.0100,coinmetrics
2018-12-13,3260.3400,coinmetrics
2018-12-14,3198.9500,coinmetrics
2018-12-15,3185.0700,coinmetrics
2018-12-16,3195.4100,coinmetrics
2018-12-17,3499.1600,coinmetrics
2018-12-18,3659.5300,coinmetrics
2018-12-19,3697.7300,coinmetrics
2018-12-20,4067.7400,coinmetrics
2018-12-21,3839.0900,coinmetrics
2018-12-22,3964.9500,coinmetrics
2018-12-23,3942.6700,coinmetrics
2018-12-24,4040.0500,coinmetrics
2018-12-25,3761.5800,coinmetrics
2018-12-26,3807.6600,coinmetrics
2018-12-27,3585.4600,coinmetrics
2018-12-28,3881.0500,coinmetrics
2018-12-29,3823.1400,coinmetrics
2018-12-30,3825.4100,coinmetrics
2018-12-31,3687.2000,coinmetrics
2019-01-01,3808.1200,coinmetrics
2019-01-02,3898.2000,coinmetrics
2019-01-03,3784.3900,coinmetrics
2019-01-04,3827.5200,coinmetrics
2019-01-05,3798.6100,coinmetrics
2019-01-06,4045.9900,coinmetrics
2019-01-07,4001.0200,coinmetrics
2019-01-08,3992.6200,coinmetrics
2019-01-09,4004.2600,coinmetrics
2019-01-10,3627.9000,coinmetrics
2019-01-11,3624.1600,coinmetrics
2019-01-12,3617.0200,coinmetrics
2019-01-13,3508.6700,coinmetrics
2019-01-14,3666.9500,coinmetrics
2019-01-15,3581.2900,coinmetrics
2019-01-16,3606.9900,coinmetrics
2019-01-17,3640.1300,coinmetrics
2019-01-18,3609.4300,coinmetrics
2019-01-19,3687.3000,coinmetrics
2019-01-20,3538.3100,coinmetrics
2019-01-21,3535.6200,coinmetrics
2019-01-22,3577.3100,coinmetrics
2019-01-23,3551.8900,coinmetrics
2019-01-24,3567.5900,coinmetrics
2019-01-25,3561.3500,coinmetrics
2019-01-26,3557.0400,coinmetrics
2019-01-27,3537.6100,coinmetrics
2019-01-28,3435.0500,coinmetrics
2019-01-29,3395.8200,coinmetrics
2019-01-30,3437.9000,coinmetrics
2019-01-31,3410.1300,coinmetrics
2019-02-01,3445.0500,coinmetrics
2019-02-02,3461.9400,coinmetrics
2019-02-03,3413.0200,coinmetrics
2019-02-04,3411.3900,coinmetrics
2019-02-05,3426.4700,coinmetrics
2019-02-06,3367.5100,coinmetrics
2019-02-07,3358.8700,coinmetrics
2019-02-08,3612.4800,coinmetrics
2019-02-09,3621.2700,coinmetrics
2019-02-10,3642.0200,coinmetrics
2019-02-11,3590.6200,coinmetrics
2019-02-12,3587.9000,coinmetrics
2019-02-13,3576.0900,coinmetrics
2019-02-14,3561.9200,coinmetrics
2019-02-15,3565.0100,coinmetrics
2019-02-16,3584.7400,coinmetrics
2019-02-17,3622.7600,coinmetrics
2019-02-18,3866.1300,coinmetrics
2019-02-19,3895.4400,coinmetrics
2019-02-20,3931.6100,coinmetrics
2019-02-21,3892.2600,coinmetrics
2019-02-22,3948.3000,coinmetrics
2019-02-23,4110.1500,coinmetrics
2019-02-24,3754.1800,coinmetrics
2019-02-25,3822.0200,coinmetrics
2019-02-26,3796.1800,coinmetrics
2019-02-27,3799.3800,coinmetrics
2019-02-28,3792.9500,coinmetrics
2019-03-01,3810.6300,coinmetrics
2019-03-02,3809.6400,coinmetrics
2019-03-03,3782.3800,coinmetrics
2019-03-04,3698.1600,coinmetrics
2019-03-05,3840.1300,coinmetrics
2019-03-06,3852.0000,coinmetrics
2019-03-07,3855.9200,coinmetrics
2019-03-08,3839.2300,coinmetrics
2019-03-09,3910.3600,coinmetrics
2019-03-10,3903.9100,coinmetrics
2019-03-11,3851.5700,coinmetrics
2019-03-12,3858.9100,coinmetrics
2019-03-13,3851.9600,coinmetrics
2019-03-14,3853.7800,coinmetrics
2019-03-15,3901.9100,coinmetrics
2019-03-16,3989.8000,coinmetrics
2019-03-17,3967.1400,coinmetrics
2019-03-18,3969.4400,coinmetrics
2019-03-19,3996.1700,coinmetrics
2019-03-20,4030.6600,coinmetrics
2019-03-21,3976.2700,coinmetrics
2019-03-22,3983.8900,coinmetrics
2019-03-23,3981.7800,coinmetrics
2019-03-24,3970.6700,coinmetrics
2019-03-25,3908.2400,coinmetrics
2019-03-26,3917.7600,coinmetrics
2019-03-27,4027.0100,coinmetrics
2019-03-28,4010.9400,coinmetrics
2019-03-29,4089.4600,coinmetrics
2019-03-30,4091.8900,coinmetrics
2019-03-31,4094.3200,coinmetrics
2019-04-01,4138.4200,coinmetrics
2019-04-02,4903.7200,coinmetrics
2019-04-03,4960.2300,coinmetrics
2019-04-04,4911.2700,coinmetrics
2019-04-05,5033.2300,coinmetrics
2019-04-06,5044.3600,coinmetrics
2019-04-07,5189.1100,coinmetrics
2019-04-08,5283.4200,coinmetrics
2019-04-09,5195.5800,coinmetrics
2019-04-10,5311.7400,coinmetrics
2019-04-11,5050.6700,coinmetrics
2019-04-12,5082.8600,coinmetrics
2019-04-13,5074.7900,coinmetrics
2019-04-14,5156.8000,coinmetrics
2019-04-15,5042.9000,coinmetrics
2019-04-16,5205.9600,coinmetrics
2019-04-17,5226.3500,coinmetrics
2019-04-18,5278.5000,coinmetrics
2019-04-19,5289.9500,coinmetrics
2019-04-20,5313.9700,coinmetrics
2019-04-21,5295.7300,coinmetrics
2019-04-22,5383.8000,coinmetrics
2019-04-23,5544.8600,coinmetrics
2019-04-24,5431.9500,coinmetrics
2019-04-25,5127.6700,coinmetrics
2019-04-26,5150.1600,coinmetrics
2019-04-27,5181.8100,coinmetrics
2019-04-28,5148.6700,coinmetrics
2019-04-29,5148.8000,coinmetrics
2019-04-30,5266.6200,coinmetrics
2019-05-01,5315.1800,coinmetrics
2019-05-02,5393.1300,coinmetrics
2019-05-03,5658.4300,coinmetrics
2019-05-04,5774.7100,coinmetrics
2019-05-05,5728.3500,coinmetrics
2019-05-06,5691.6900,coinmetrics
2019-05-07,5825.7400,coinmetrics
2019-05-08,5931.8000,coinmetrics
2019-05-09,6150.1400,coinmetrics
2019-05-10,6357.4600,coinmetrics
2019-05-11,7325.0800,coinmetrics
2019-05-12,6942.6200,coinmetrics
2019-05-13,7798.9100,coinmetrics
2019-05-14,7955.5600,coinmetrics
2019-05-15,8215.2100,coinmetrics
2019-05-16,7862.0700,coinmetrics
2019-05-17,7326.9200,coinmetrics
2019-05-18,7277.9900,coinmetrics
2019-05-19,8219.7400,coinmetrics
2019-05-20,7981.1400,coinmetrics
2019-05-21,7983.8100,coinmetrics
2019-05-22,7667.9000,coinmetrics
2019-05-23,7897.4700,coinmetrics
2019-05-24,7987.1000,coinmetrics
2019-05-25,8061.5900,coinmetrics
2019-05-26,8731.5200,coinmetrics
2019-05-27,8816.7900,coinmetrics
2019-05-28,8719.1300,coinmetrics
2019-05-29,8655.4900,coinmetrics
2019-05-30,8271.6200,coinmetrics
2019-05-31,8556.2200,coinmetrics
2019-06-01,8554.8100,coinmetrics
2019-06-02,8744.3500,coinmetrics
2019-06-03,8173.4000,coinmetrics
2019-06-04,7649.9400,coinmetrics
2019-06-05,7798.5400,coinmetrics
2019-06-06,7776.7100,coinmetrics
2019-06-07,8023.9500,coinmetrics
2019-06-08,7939.8100,coinmetrics
2019-06-09,7634.0700,coinmetrics
2019-06-10,7993.3000,coinmetrics
2019-06-11,7922.4800,coinmetrics
2019-06-12,8146.7600,coinmetrics
2019-06-13,8232.7800,coinmetrics
2019-06-14,8698.0000,coinmetrics
2019-06-15,8850.5800,coinmetrics
2019-06-16,9019.5200,coinmetrics
2019-06-17,9340.5700,coinmetrics
2019-06-18,9047.1300,coinmetrics
2019-06-19,9285.0600,coinmetrics
2019-06-20,9546.7200,coinmetrics
2019-06-21,10083.5000,coinmetrics
2019-06-22,10685.3000,coinmetrics
2019-06-23,10794.4000,coinmetrics
2019-06-24,11004.2000,coinmetrics
2019-06-25,11726.3000,coinmetrics
2019-06-26,12863.5000,coinmetrics
2019-06-27,11109.8000,coinmetrics
2019-06-28,12358.2000,coinmetrics
2019-06-29,11944.4000,coinmetrics
2019-06-30,10842.6000,coinmetrics
2019-07-01,10569.6000,coinmetrics
2019-07-02,10766.1000,coinmetrics
2019-07-03,11952.0000,coinmetrics
2019-07-04,11177.0000,coinmetrics
2019-07-05,10998.4000,coinmetrics
2019-07-06,11208.2000,coinmetrics
2019-07-07,11456.2000,coinmetrics
2019-07-08,12319.6000,coinmetrics
2019-07-09,12579.1000,coinmetrics
2019-07-10,12106.8000,coinmetrics
2019-07-11,11294.7000,coinmetrics
2019-07-12,11813.3000,coinmetrics
2019-07-13,11346.8000,coinmetrics
2019-07-14,10283.1000,coinmetrics
2019-07-15,10926.4000,coinmetrics
2019-07-16,9471.1400,coinmetrics
2019-07-17,9674.8800,coinmetrics
2019-07-18,10679.9000,coinmetrics
2019-07-19,10532.2000,coinmetrics
2019-07-20,10862.6000,coinmetrics
2019-07-21,10589.7000,coinmetrics
2019-07-22,10318.6000,coinmetrics
2019-07-23,9866.6500,coinmetrics
2019-07-24,9792.7900,coinmetrics
2019-07-25,9897.1900,coinmetrics
2019-07-26,9836.7000,coinmetrics
2019-07-27,9446.6700,coinmetrics
2019-07-28,9529.7900,coinmetrics
2019-07-29,9504.1600,coinmetrics
2019-07-30,9589.1100,coinmetrics
2019-07-31,10059.0000,coinmetrics
2019-08-01,10400.3000,coinmetrics
2019-08-02,10529.7000,coinmetrics
2019-08-03,10810.4000,coinmetrics
2019-08-04,10986.5000,coinmetrics
2019-08-05,11790.0000,coinmetrics
2019-08-06,11423.5000,coinmetrics
2019-08-07,11967.3000,coinmetrics
2019-08-08,11938.2000,coinmetrics
2019-08-09,11858.3000,coinmetrics
2019-08-10,11303.7000,coinmetrics
2019-08-11,11530.2000,coinmetrics
2019-08-12,11384.7000,coinmetrics
2019-08-13,10867.1000,coinmetrics
2019-08-14,10024.4000,coinmetrics
2019-08-15,10310.1000,coinmetrics
2019-08-16,10373.3000,coinmetrics
2019-08-17,10207.2000,coinmetrics
2019-08-18,10331.3000,coinmetrics
2019-08-19,10884.6000,coinmetrics
2019-08-20,10771.4000,coinmetrics
2019-08-21,10096.8000,coinmetrics
2019-08-22,10119.7000,coinmetrics
2019-08-23,10414.1000,coinmetrics
2019-08-24,10147.1000,coinmetrics
2019-08-25,10100.4000,coinmetrics
2019-08-26,10362.6000,coinmetrics
2019-08-27,10168.2000,coinmetrics
2019-08-28,9724.8000,coinmetrics
2019-08-29,9482.3100,coinmetrics
2019-08-30,9577.6800,coinmetrics
2019-08-31,9605.0200,coinmetrics
2019-09-01,9762.9400,coinmetrics
2019-09-02,10377.3000,coinmetrics
2019-09-03,10618.8000,coinmetrics
2019-09-04,10577.2000,coinmetrics
2019-09-05,10580.2000,coinmetrics
2019-09-06,10330.8000,coinmetrics
2019-09-07,10494.5000,coinmetrics
2019-09-08,10407.3000,coinmetrics
2019-09-09,10332.5000,coinmetrics
2019-09-10,10086.0000,coinmetrics
2019-09-11,10142.1000,coinmetrics
2019-09-12,10403.4000,coinmetrics
2019-09-13,10345.3000,coinmetrics
2019-09-14,10363.5000,coinmetrics
2019-09-15,10306.2000,coinmetrics
2019-09-16,10257.8000,coinmetrics
2019-09-17,10195.6000,coinmetrics
2019-09-18,10161.3000,coinmetrics
2019-09-19,10268.4000,coinmetrics
2019-09-20,10170.1000,coinmetrics
2019-09-21,9986.4100,coinmetrics
2019-09-22,10047.0000,coinmetrics
2019-09-23,9692.7400,coinmetrics
2019-09-24,8613.6700,coinmetrics
2019-09-25,8424.1600,coinmetrics
2019-09-26,8091.7000,coinmetrics
2019-09-27,8186.7800,coinmetrics
2019-09-28,8201.9800,coinmetrics
2019-09-29,8064.5100,coinmetrics
2019-09-30,8282.3700,coinmetrics
2019-10-01,8314.5500,coinmetrics
2019-10-02,8362.5300,coinmetrics
2019-10-03,8254.3400,coinmetrics
2019-10-04,8165.6900,coinmetrics
2019-10-05,8141.6300,coinmetrics
2019-10-06,7854.6100,coinmetrics
2019-10-07,8226.0200,coinmetrics
2019-10-08,8190.1200,coinmetrics
2019-10-09,8598.3300,coinmetrics
2019-10-10,8578.0900,coinmetrics
2019-10-11,8289.8500,coinmetrics
2019-10-12,8323.7500,coinmetrics
2019-10-13,8291.2500,coinmetrics
2019-10-14,8346.3700,coinmetrics
2019-10-15,8160.7100,coinmetrics
2019-10-16,8003.8600,coinmetrics
2019-10-17,8072.4900,coinmetrics
2019-10-18,7959.3300,coinmetrics
2019-10-19,7948.4800,coinmetrics
2019-10-20,8213.7100,coinmetrics
2019-10-21,8211.6500,coinmetrics
2019-10-22,8029.2100,coinmetrics
2019-10-23,7458.0400,coinmetrics
2019-10-24,7454.3700,coinmetrics
2019-10-25,8656.6600,coinmetrics
2019-10-26,9249.6500,coinmetrics
2019-10-27,9558.1600,coinmetrics
2019-10-28,9319.1800,coinmetrics
2019-10-29,9431.2100,coinmetrics
2019-10-30,9182.8600,coinmetrics
2019-10-31,9155.2800,coinmetrics
2019-11-01,9251.3800,coinmetrics
2019-11-02,9300.1900,coinmetrics
2019-11-03,9209.6400,coinmetrics
2019-11-04,9418.3600,coinmetrics
2019-11-05,9330.7900,coinmetrics
2019-11-06,9354.9300,coinmetrics
2019-11-07,9210.7500,coinmetrics
2019-11-08,8791.3300,coinmetrics
2019-11-09,8810.7800,coinmetrics
2019-11-10,9042.8900,coinmetrics
2019-11-11,8713.2100,coinmetrics
2019-11-12,8788.9600,coinmetrics
2019-11-13,8766.7300,coinmetrics
2019-11-14,8645.4400,coinmetrics
2019-11-15,8465.8800,coinmetrics
2019-11-16,8477.6900,coinmetrics
2019-11-17,8505.1600,coinmetrics
2019-11-18,8183.5300,coinmetrics
2019-11-19,8116.8200,coinmetrics
2019-11-20,8076.5500,coinmetrics
2019-11-21,7612.2800,coinmetrics
2019-11-22,7277.5200,coinmetrics
2019-11-23,7324.8400,coinmetrics
2019-11-24,6943.3800,coinmetrics
2019-11-25,7139.0400,coinmetrics
2019-11-26,7165.4400,coinmetrics
2019-11-27,7526.8600,coinmetrics
2019-11-28,7436.3400,coinmetrics
2019-11-29,7747.7400,coinmetrics
2019-11-30,7556.1900,coinmetrics
2019-12-01,7417.7300,coinmetrics
2019-12-02,7318.3100,coinmetrics
2019-12-03,7306.4500,coinmetrics
2019-12-04,7215.0200,coinmetrics
2019-12-05,7404.0900,coinmetrics
2019-12-06,7534.2100,coinmetrics
2019-12-07,7512.0600,coinmetrics
2019-12-08,7528.9400,coinmetrics
2019-12-09,7340.2300,coinmetrics
2019-12-10,7232.0900,coinmetrics
2019-12-11,7200.4600,coinmetrics
2019-12-12,7192.8500,coinmetrics
2019-12-13,7244.9000,coinmetrics
2019-12-14,7071.1100,coinmetrics
2019-12-15,7111.2900,coinmetrics
2019-12-16,6882.4000,coinmetrics
2019-12-17,6608.9600,coinmetrics
2019-12-18,7284.6300,coinmetrics
2019-12-19,7146.1700,coinmetrics
2019-12-20,7184.2200,coinmetrics
2019-12-21,7140.3000,coinmetrics
2019-12-22,7479.4000,coinmetrics
2019-12-23,7321.7500,coinmetrics
2019-12-24,7235.6300,coinmetrics
2019-12-25,7191.1700,coinmetrics
2019-12-26,7194.6400,coinmetrics
2019-12-27,7237.1500,coinmetrics
2019-12-28,7306.6400,coinmetrics
2019-12-29,7391.5800,coinmetrics
2019-12-30,7229.4000,coinmetrics
2019-12-31,7167.4000,coinmetrics
2020-01-01,7170.6300,coinmetrics
2020-01-02,6946.8300,coinmetrics
2020-01-03,7315.3100,coinmetrics
2020-01-04,7343.1600,coinmetrics
2020-01-05,7345.5300,coinmetrics
2020-01-06,7765.8000,coinmetrics
2020-01-07,8136.0900,coinmetrics
2020-01-08,8059.7000,coinmetrics
2020-01-09,7817.1400,coinmetrics
2020-01-10,8129.8200,coinmetrics
2020-01-11,8032.0100,coinmetrics
2020-01-12,8164.5500,coinmetrics
2020-01-13,8121.9300,coinmetrics
2020-01-14,8830.1700,coinmetrics
2020-01-15,8811.4500,coinmetrics
2020-01-16,8718.6900,coinmetrics
2020-01-17,8912.5400,coinmetrics
2020-01-18,8928.1800,coinmetrics
2020-01-19,8687.3500,coinmetrics
2020-01-20,8636.2600,coinmetrics
2020-01-21,8730.8700,coinmetrics
2020-01-22,8647.9000,coinmetrics
2020-01-23,8366.3800,coinmetrics
2020-01-24,8423.3900,coinmetrics
2020-01-25,8344.7700,coinmetrics
2020-01-26,8573.8700,coinmetrics
2020-01-27,8901.9600,coinmetrics
2020-01-28,9297.3900,coinmetrics
2020-01-29,9311.9500,coinmetrics
2020-01-30,9508.9200,coinmetrics
2020-01-31,9357.2800,coinmetrics
2020-02-01,9381.8900,coinmetrics
2020-02-02,9339.3900,coinmetrics
2020-02-03,9279.8100,coinmetrics
2020-02-04,9161.6300,coinmetrics
2020-02-05,9628.1400,coinmetrics
2020-02-06,9739.2800,coinmetrics
2020-02-07,9800.2800,coinmetrics
2020-02-08,9911.2900,coinmetrics
2020-02-09,10151.1000,coinmetrics
2020-02-10,9872.3600,coinmetrics
2020-02-11,10272.2000,coinmetrics
2020-02-12,10360.1000,coinmetrics
2020-02-13,10235.5000,coinmetrics
2020-02-14,10361.6000,coinmetrics
2020-02-15,9911.7200,coinmetrics
2020-02-16,9952.0500,coinmetrics
2020-02-17,9683.0800,coinmetrics
2020-02-18,10195.3000,coinmetrics
2020-02-19,9636.0000,coinmetrics
2020-02-20,9614.0300,coinmetrics
2020-02-21,9701.8000,coinmetrics
2020-02-22,9675.2500,coinmetrics
2020-02-23,9972.8400,coinmetrics
2020-02-24,9648.0100,coinmetrics
2020-02-25,9344.2900,coinmetrics
2020-02-26,8798.8900,coinmetrics
2020-02-27,8779.0300,coinmetrics
2020-02-28,8750.5900,coinmetrics
2020-02-29,8582.0900,coinmetrics
2020-03-01,8541.7700,coinmetrics
2020-03-02,8906.2100,coinmetrics
2020-03-03,8768.8100,coinmetrics
2020-03-04,8756.3700,coinmetrics
2020-03-05,9062.6200,coinmetrics
2020-03-06,9147.0900,coinmetrics
2020-03-07,8898.3100,coinmetrics
2020-03-08,8109.6100,coinmetrics
2020-03-09,7896.3900,coinmetrics
2020-03-10,7909.9300,coinmetrics
2020-03-11,7939.3400,coinmetrics
2020-03-12,4959.3100,coinmetrics
2020-03-13,5627.6900,coinmetrics
2020-03-14,5145.1700,coinmetrics
2020-03-15,5358.6100,coinmetrics
2020-03-16,5012.9300,coinmetrics
2020-03-17,5416.7500,coinmetrics
2020-03-18,5392.4900,coinmetrics
2020-03-19,6203.5500,coinmetrics
2020-03-20,6174.1500,coinmetrics
2020-03-21,6175.8300,coinmetrics
2020-03-22,5830.5600,coinmetrics
2020-03-23,6486.4100,coinmetrics
2020-03-24,6775.0600,coinmetrics
2020-03-25,6689.9700,coinmetrics
2020-03-26,6754.4600,coinmetrics
2020-03-27,6490.8000,coinmetrics
2020-03-28,6231.8200,coinmetrics
2020-03-29,5904.8600,coinmetrics
2020-03-30,6436.9100,coinmetrics
2020-03-31,6432.3800,coinmetrics
2020-04-01,6643.1100,coinmetrics
2020-04-02,6792.7400,coinmetrics
2020-04-03,6751.9000,coinmetrics
2020-04-04,6859.9900,coinmetrics
2020-04-05,6790.8100,coinmetrics
2020-04-06,7298.1700,coinmetrics
2020-04-07,7187.5900,coinmetrics
2020-04-08,7372.1900,coinmetrics
2020-04-09,7299.5800,coinmetrics
2020-04-10,6859.8200,coinmetrics
2020-04-11,6883.1800,coinmetrics
2020-04-12,6978.6700,coinmetrics
2020-04-13,6863.5800,coinmetrics
2020-04-14,6875.5400,coinmetrics
2020-04-15,6625.4800,coinmetrics
2020-04-16,7127.7900,coinmetrics
2020-04-17,7081.4000,coinmetrics
2020-04-18,7262.7900,coinmetrics
2020-04-19,7150.2400,coinmetrics
2020-04-20,6853.2700,coinmetrics
2020-04-21,6870.4200,coinmetrics
2020-04-22,7123.6600,coinmetrics
2020-04-23,7488.6100,coinmetrics
2020-04-24,7506.4400,coinmetrics
2020-04-25,7537.7400,coinmetrics
2020-04-26,7684.0700,coinmetrics
2020-04-27,7777.4900,coinmetrics
2020-04-28,7769.9000,coinmetrics
2020-04-29,8761.8400,coinmetrics
2020-04-30,8652.4100,coinmetrics
2020-05-01,8855.5400,coinmetrics
2020-05-02,8977.2800,coinmetrics
2020-05-03,8896.8000,coinmetrics
2020-05-04,8881.9500,coinmetrics
2020-05-05,8985.8800,coinmetrics
2020-05-06,9266.8100,coinmetrics
2020-05-07,9993.7500,coinmetrics
2020-05-08,9859.3200,coinmetrics
2020-05-09,9577.3400,coinmetrics
2020-05-10,8715.0300,coinmetrics
2020-05-11,8591.6500,coinmetrics
2020-05-12,8817.2500,coinmetrics
2020-05-13,9323.0000,coinmetrics
2020-05-14,9801.2700,coinmetrics
2020-05-15,9326.8800,coinmetrics
2020-05-16,9395.4800,coinmetrics
2020-05-17,9682.5300,coinmetrics
2020-05-18,9726.8500,coinmetrics
2020-05-19,9754.2000,coinmetrics
2020-05-20,9515.7000,coinmetrics
2020-05-21,9068.8000,coinmetrics
2020-05-22,9161.8200,coinmetrics
2020-05-23,9183.6600,coinmetrics
2020-05-24,8806.2300,coinmetrics
2020-05-25,8909.1900,coinmetrics
2020-05-26,8835.1400,coinmetrics
2020-05-27,9169.0600,coinmetrics
2020-05-28,9568.2600,coinmetrics
2020-05-29,9432.4100,coinmetrics
2020-05-30,9691.6800,coinmetrics
2020-05-31,9433.9400,coinmetrics
2020-06-01,10199.1000,coinmetrics
2020-06-02,9512.3500,coinmetrics
2020-06-03,9642.2700,coinmetrics
2020-06-04,9813.3600,coinmetrics
2020-06-05,9641.8900,coinmetrics
2020-06-06,9668.6700,coinmetrics
2020-06-07,9747.5800,coinmetrics
2020-06-08,9769.3400,coinmetrics
2020-06-09,9779.4200,coinmetrics
2020-06-10,9888.4400,coinmetrics
2020-06-11,9277.4500,coinmetrics
2020-06-12,9456.1600,coinmetrics
2020-06-13,9461.3300,coinmetrics
2020-06-14,9342.9600,coinmetrics
2020-06-15,9441.3800,coinmetrics
2020-06-16,9520.0900,coinmetrics
2020-06-17,9448.6900,coinmetrics
2020-06-18,9389.9900,coinmetrics
2020-06-19,9285.9900,coinmetrics
2020-06-20,9357.2900,coinmetrics
2020-06-21,9284.7700,coinmetrics
2020-06-22,9684.6200,coinmetrics
2020-06-23,9611.7300,coinmetrics
2020-06-24,9292.9400,coinmetrics
2020-06-25,9247.1200,coinmetrics
2020-06-26,9159.4400,coinmetrics
2020-06-27,9002.1700,coinmetrics
2020-06-28,9108.0700,coinmetrics
2020-06-29,9184.2500,coinmetrics
2020-06-30,9143.9700,coinmetrics
2020-07-01,9241.3400,coinmetrics
2020-07-02,9094.3900,coinmetrics
2020-07-03,9066.6900,coinmetrics
2020-07-04,9126.2200,coinmetrics
2020-07-05,9079.6100,coinmetrics
2020-07-06,9338.9400,coinmetrics
2020-07-07,9252.1600,coinmetrics
2020-07-08,9434.5700,coinmetrics
2020-07-09,9231.5000,coinmetrics
2020-07-10,9285.2200,coinmetrics
2020-07-11,9237.1700,coinmetrics
2020-07-12,9289.1000,coinmetrics
2020-07-13,9236.6200,coinmetrics
2020-07-14,9260.3600,coinmetrics
2020-07-15,9196.7300,coinmetrics
2020-07-16,9132.5900,coinmetrics
2020-07-17,9156.4700,coinmetrics
2020-07-18,9175.9100,coinmetrics
2020-07-19,9218.8400,coinmetrics
2020-07-20,9167.1900,coinmetrics
2020-07-21,9388.5700,coinmetrics
2020-07-22,9531.2600,coinmetrics
2020-07-23,9609.1700,coinmetrics
2020-07-24,9548.1000,coinmetrics
2020-07-25,9702.4500,coinmetrics
2020-07-26,9933.9100,coinmetrics
2020-07-27,11046.5000,coinmetrics
2020-07-28,10944.6000,coinmetrics
2020-07-29,11115.8000,coinmetrics
2020-07-30,11135.4000,coinmetrics
2020-07-31,11338.2000,coinmetrics
2020-08-01,11797.6000,coinmetrics
2020-08-02,11094.0000,coinmetrics
2020-08-03,11236.1000,coinmetrics
2020-08-04,11202.7000,coinmetrics
2020-08-05,11721.4000,coinmetrics
2020-08-06,11769.3000,coinmetrics
2020-08-07,11599.0000,coinmetrics
2020-08-08,11743.0000,coinmetrics
2020-08-09,11680.5000,coinmetrics
2020-08-10,11870.4000,coinmetrics
2020-08-11,11392.6000,coinmetrics
2020-08-12,11575.5000,coinmetrics
2020-08-13,11773.4000,coinmetrics
2020-08-14,11774.4000,coinmetrics
2020-08-15,11866.9000,coinmetrics
2020-08-16,11899.6000,coinmetrics
2020-08-17,12315.8000,coinmetrics
2020-08-18,11992.7000,coinmetrics
2020-08-19,11736.8000,coinmetrics
2020-08-20,11867.5000,coinmetrics
2020-08-21,11524.7000,coinmetrics
2020-08-22,11682.3000,coinmetrics
2020-08-23,11665.6000,coinmetrics
2020-08-24,11771.4000,coinmetrics
2020-08-25,11358.5000,coinmetrics
2020-08-26,11472.0000,coinmetrics
2020-08-27,11314.7000,coinmetrics
2020-08-28,11527.9000,coinmetrics
2020-08-29,11490.8000,coinmetrics
2020-08-30,11699.0000,coinmetrics
2020-08-31,11678.3000,coinmetrics
2020-09-01,11970.4000,coinmetrics
2020-09-02,11414.5000,coinmetrics
2020-09-03,10261.5000,coinmetrics
2020-09-04,10472.0000,coinmetrics
2020-09-05,10128.6000,coinmetrics
2020-09-06,10253.3000,coinmetrics
2020-09-07,10367.9000,coinmetrics
2020-09-08,10108.6000,coinmetrics
2020-09-09,10223.1000,coinmetrics
2020-09-10,10334.6000,coinmetrics
2020-09-11,10387.0000,coinmetrics
2020-09-12,10437.0000,coinmetrics
2020-09-13,10322.5000,coinmetrics
2020-09-14,10662.7000,coinmetrics
2020-09-15,10779.4000,coinmetrics
2020-09-16,10968.3000,coinmetrics
2020-09-17,10936.3000,coinmetrics
2020-09-18,10920.1000,coinmetrics
2020-09-19,11073.8000,coinmetrics
2020-09-20,10921.2000,coinmetrics
2020-09-21,10455.4000,coinmetrics
2020-09-22,10519.8000,coinmetrics
2020-09-23,10233.3000,coinmetrics
2020-09-24,10739.0000,coinmetrics
2020-09-25,10683.6000,coinmetrics
2020-09-26,10742.0000,coinmetrics
2020-09-27,10758.8000,coinmetrics
2020-09-28,10727.4000,coinmetrics
2020-09-29,10841.1000,coinmetrics
2020-09-30,10772.4000,coinmetrics
2020-10-01,10606.6000,coinmetrics
2020-10-02,10570.1000,coinmetrics
2020-10-03,10555.7000,coinmetrics
2020-10-04,10665.6000,coinmetrics
2020-10-05,10772.6000,coinmetrics
2020-10-06,10596.4000,coinmetrics
2020-10-07,10667.2000,coinmetrics
2020-10-08,10902.5000,coinmetrics
2020-10-09,11074.1000,coinmetrics
2020-10-10,11302.9000,coinmetrics
